row_id,country_code,year,agricultural_land_area,forest_area,total_land_area,population_growth,avg_value_of_food_production,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,per_capita_food_supply_variability,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,obesity_prevalence,access_to_electricity,co2_emissions,ratio_urban_population_total
365,0ea781c,2000,0.10334540632270384,0.25320204626411835,0.1070961810227875,0.4054797725495418,0.5711722951142908,0.6811716230085127,0.35611829281090623,0.6795729836127778,0.7105891615364837,0.13635829251642329,0.8931492065861267,0.8762130550015236,0.8769213795457337,0.857194607909743,0.03464780397645739,0.2247665879622545
366,10aeba6,2001,0.31057658157659274,0.4271001389664338,0.2855896011024054,0.299126100882188,0.5758682370651914,0.2893356511266643,0.628535461896195,0.8378067579811239,0.7700196107276909,0.21680064645730635,0.9501435514129809,0.9637323709329756,0.5809476561636187,0.9738320180020996,0.5021168509183939,0.6906239976302647
367,893d538,2011,0.5851678841377506,0.4411128100835518,0.4198057796057862,0.5820176450612614,0.4330538079272786,0.4668906433416051,0.183346646752315,0.5217708271704173,0.26477589049880573,0.3343520985543922,0.08681851126847535,0.6245798987769572,0.1292971235555394,0.14451645244352973,0.3736248403276873,0.14779281913562958
368,cff4c58,2005,0.14041162225871612,0.427471499706217,0.25357381853452643,0.5355792407208695,0.53409289576211,0.45853265100348295,0.1775274996363567,0.48423743757434945,0.32635501898417263,0.708904946341001,0.18181059348316203,0.6818005834941788,0.45241624529471763,0.19163741209433813,0.046939524480260675,0.17558370491808928
369,07f62b0,2008,0.9968732190660883,0.9386258431801942,0.8876991752341936,0.4437386788975104,0.8236180516032756,0.1171633216451321,0.5881926526814978,0.5359631716132014,0.7133748243349961,0.17505117418602756,0.770789429776531,0.9284428075266818,0.5627098748048583,0.9711222268215185,0.8242920375922687,0.8488504818355399
370,07f62b0,2003,0.9917326279416574,0.9422050958934638,0.8851925304367316,0.4612827438847485,0.7692447552196261,0.15293024816854098,0.5517791767148277,0.298902743778641,0.6713571658516825,0.2086975256789857,0.7225933595262897,0.9154087330162707,0.4940640238929167,0.945676857035285,0.8058311515579354,0.7944905462613177
371,c3668f5,2014,0.38978643503345506,0.48279793419553463,0.33139147334174446,0.48875104316749823,0.5625514856956654,0.6871075058085261,0.6573392342477803,0.3844503971179523,0.6634714535670017,0.3274379676762751,0.7022014987884809,0.9059214770157825,0.701953891258988,0.9068468352519269,0.4452002452048963,0.6637954880110899
372,c3668f5,2004,0.3913824045869017,0.4879888194629888,0.3301303619292698,0.49748815164086824,0.5628275915799349,0.49765352124597495,0.5466094214414514,0.8003164082819989,0.6120682154037078,0.3565636781505118,0.632468910450302,0.8255238069372856,0.5607359175970823,0.8303054025055763,0.40201176511567405,0.6391150119698057
373,ba2039a,2009,0.5680134027022362,0.651952157999031,0.545710371928171,0.41746462767122927,0.6289566195802087,0.23418215912392318,0.3137255135933496,0.5167491003979549,0.5310911744306592,0.47567281847202236,0.7122907983651281,0.645182788008367,0.10795421886553702,0.49104909203291797,0.4615360496079437,0.3013666048884487
374,8fb5447,2004,0.02265133767558508,0.0008810194599746524,0.0009452756267042117,0.5440230774962145,0.11844500471511649,0.6092921894058566,0.499093299504875,0.6661838308062964,0.8200359846626162,0.3156894905371195,0.8584897170485408,0.9515683539972238,0.18686002441923,0.8960302100613071,0.18749456436283818,0.3227304212598435
375,508731a,2005,0.6426760349179224,0.7340680261009596,0.6243592846014151,0.45854980571672826,0.5380952542974609,0.25524716071627795,0.4657209651433981,0.7755256314072414,0.45376456732738363,0.5554456953107457,0.6271692343663656,0.725097118606359,0.4938010158877927,0.7568741785778934,0.5894529052175425,0.7431742837913846
376,2e5e810,2005,0.5458269908569652,0.5700987885498561,0.46510157336636737,0.4379116331919744,0.5596393996332765,0.11664059151958267,0.3211166656885801,0.3346175822537124,0.43156314267792956,0.6607288870368065,0.5684377703603449,0.763000929132352,0.028328085785146895,0.925349327371429,0.6880949441172785,0.2709784500915616
377,12c8f8f,2009,0.3702846736334209,0.3129673906697511,0.2454361412251091,0.5501924517850353,0.5229444234650011,0.5433766853327469,0.13833927526794054,0.4116821398876393,0.08214507427620171,0.4411574277618787,0.5119775087324168,0.5715468891898449,0.10086518533257499,0.12611609806069396,0.1738633380471165,0.2239040904776198
378,22b9653,2005,0.7602480694904734,0.7117516037000089,0.6222531051738753,0.5909569142582245,0.3649993328845598,0.18449520229398142,0.3437482931463969,0.501315620086401,0.28765705136741365,0.6641395070601924,0.3147873502076878,0.20125377154241653,0.1892173746957233,0.2745784370820733,0.522059064279094,0.3659322685739989
379,085807f,2006,0.5346561771668098,0.6103013683742814,0.5107515688442661,0.5471800820443928,0.49638739996265346,0.34032229608065523,0.26913428852466187,0.2507370257083402,0.2669246746071244,0.49184157265862216,0.3618308782156205,0.5416330892272537,0.2570601731093993,0.4856333217677399,0.36275981692402204,0.4959810972660159
380,5c2e474,2004,0.3931585209765278,0.17218932174012508,0.26114094058823,0.4286374633107554,0.2188569592229423,0.41686978651502193,0.20885407170579603,0.16633765577184034,0.19658666667166697,0.9305811321562326,0.16276616892336437,0.6748732996611614,0.3667297953856682,0.06628632886975408,0.2964257682053973,0.2213368541386204
382,b3dfc85,2011,0.689060724376857,0.47497522426728656,0.5078422881131495,0.48661095848710995,0.6485875651209692,0.11584457312434188,0.5458684528896236,0.4623210778788579,0.6465815030525567,0.574955073771499,0.5704965554802836,0.4313126548181273,0.5336413900541684,0.9809055514257758,0.639579524534931,0.4864009946555972
383,be2a7f5,2000,0.055751529477257256,0.1777021129976567,0.04070173291564544,0.3333143225826116,0.7112876890065741,0.49938274603688076,0.4792478768990116,0.44150241253207523,0.7652851340621067,0.17555788254574456,0.7613886114804654,0.916776342639963,0.5294641900063533,0.7835100643378752,0.0,0.6684273360849747
384,f405b98,2008,0.4381219072364916,0.44323936488142557,0.328172846788075,0.5320497725819289,0.4096295000384822,0.5954037367715366,0.12320038563047647,0.6687149573381835,0.29059378118699064,0.6259708956189329,0.021972146443242566,0.3558409788165465,0.2103888005628478,0.11791581852953117,0.18667643753119056,0.3713278982411199
385,a7d355b,2007,0.851531254426483,0.7211505006726444,0.6777792411704977,0.47892383048500187,0.594079334282908,0.23624118400172373,0.6150583799201923,0.5171859451175519,0.6540205541310812,0.33391459283278957,0.7684994174247555,0.8829119961806368,0.690349671751691,0.9767894962215523,0.8432167981634436,0.7658848708481202
386,7fb4d17,2000,0.6267545117525128,0.6065797465176549,0.49020372909463084,0.509311332826693,0.762800067757532,0.3620884826456593,0.42319355078425797,0.4312613785279749,0.6567270728872548,0.3107918054632832,0.6472661700686316,0.5952937475810213,0.4027727365558571,0.8892270811348489,0.35729824145944955,0.5431808602098832
387,fe2403f,2008,0.5870076141996468,0.4050524435367492,0.408372367645302,0.39289462110890605,0.9861818904842514,0.23300314222103288,0.6034212808568982,0.4965765359692798,0.7388465678155575,0.2717943428791002,0.9380359240916502,0.9655361522859472,0.7117901304437624,0.966107399552236,0.4407026781694582,0.9250048265368218
388,9621c07,2001,0.7034198608772797,0.7133719116467605,0.6028958281667857,0.4972816365155584,0.5803240399042048,0.3697132437778054,0.360767490994136,0.6732128235957898,0.4445987314990401,0.463308035432502,0.31662909423163493,0.6812253136543597,0.4163989493079374,0.6878473919553066,0.44433233210747647,0.612407219913181
389,e256731,2014,0.6984989292947439,0.39778930956930947,0.5627380252168036,0.5142438269946747,0.4963959202412742,0.3593405557901243,0.37314377542037525,0.44721248775729133,0.494453007606273,0.4432095034313618,0.569172307893872,0.8330728531740835,0.23926006462448754,0.9517714845168787,0.7383770827045146,0.3976890809561974
390,ba2039a,2007,0.5648434183530681,0.6554168443883633,0.5448414985085496,0.4190029092499903,0.6151383429864201,0.2560144797432914,0.2823887072476633,0.203494936389515,0.4540339146516168,0.5630037468333845,0.6884578400498583,0.6100206148895514,0.08390498418786962,0.4868378261808217,0.4833643323353234,0.3031951880101631
391,4609682,2006,0.5399245546575391,0.36342955257643805,0.3964405743788567,0.43681344453272847,0.6457720606584814,0.2545839961311578,0.502485820296419,0.5386504609310578,0.47541152430488265,0.48207608168333294,0.8449877251733546,0.8895331917474248,0.5975076182771579,0.9570856633543345,0.5432724755695056,0.6555734273420669
392,6b615ad,2004,0.7178230189924714,0.7117331289948552,0.6055571406865888,0.46634763924427153,0.5753905804830439,0.2701626491093247,0.495882601352002,0.35720989199230097,0.5438495066323333,0.22111230637785362,0.7150589869391862,0.8568474573297443,0.5094678148397236,0.9181777352195538,0.6286983512465069,0.7306507100761713
393,d090b87,2014,0.3724205050027005,0.2205882045221509,0.2534088549957787,0.46424517597513154,0.4123769528781588,0.6914640364367849,0.18123499409002952,0.6654578214039364,0.226928807460021,0.45681013000561854,0.1822040951696532,0.38945368852849105,0.4115985400132773,0.3695109857120254,0.3327052431771661,0.5841682986104044
394,893d538,2006,0.5789610901149258,0.4579456009159841,0.41981674152584836,0.5877365378136306,0.4665049627932823,0.4701656847159698,0.14156029057941816,0.610666537887376,0.26743288738561055,0.34922158509394174,0.07541016841457567,0.4934475858146703,0.08527306664599904,0.08704125422314983,0.3195502424924793,0.1373243029610191
395,f787860,2012,0.016761270151255392,0.14871435194169336,0.01149355011992359,0.363440591577591,0.5162892393033294,0.7356814459153377,0.5200024004531295,0.3213409474576402,0.733499364584689,0.24017507061212306,0.7262784796720986,0.8894827141334144,0.6370376723525469,0.9373337100793988,0.09247978757002367,0.5047963573972435
396,42c298b,2009,0.25469404877268365,0.29647632211636155,0.18858734906194013,0.40662912730139233,0.492440045237314,0.4847462857871708,0.47717950701598183,0.40630590216564344,0.6460621753346671,0.2766113095768151,0.7962370662513658,0.870200595717806,0.6347340513668621,0.8850973054402449,0.43239627085794796,0.5172782045031188
397,8fb5447,2014,0.006015562902393634,0.00019721629370100802,0.0008578131735128558,0.5483630488498497,0.0,0.6227585688824915,0.5539333473155551,0.6630174929457265,0.9999999999999999,0.295633581620688,0.9639007357615527,0.9393267643063218,0.3055845290039732,0.976777539367596,0.2558814875428713,0.44293057018681065
398,8e8dfae,2011,0.03378097888798309,0.07737166459119316,0.015559684963825093,0.39565051444353927,0.45048486203234006,0.5464262149367142,0.606276585599396,0.46036691174857713,0.7403387354820126,0.14575032190905446,0.8983444800520052,0.9353791335543352,0.7130728938227873,0.9872570736072712,0.26877911514188474,0.3122329027403248
399,c3782c8,2014,0.5675241938104044,0.5252347567124741,0.46115034425881807,0.4832324308145306,0.5120545072471063,0.2693599202495596,0.44222938052822247,0.5211667828935274,0.4742500913616293,0.5825608380517469,0.6836124477522398,0.8555089108331796,0.2317941901851179,0.8776451514462996,0.692783726994228,0.44309592407381937
400,1881055,2009,0.3364955021887816,0.3280581741821479,0.21928824528679844,0.49647296886692543,0.5540461051286621,0.25605114465045525,0.4534862811218853,0.8295459057176295,0.32558698929312846,0.5844829132571994,0.5057350745237554,0.5167036346114519,0.4576308568272094,0.4484250959129779,0.23294642014941228,0.2163656490609648
401,cff4c58,2009,0.14841480389620054,0.4276164285742555,0.2542968850981527,0.5204520156714663,0.5325567156118213,0.4609145981603989,0.18788978457952937,0.4707284709928048,0.3497690414767045,0.6812143733677284,0.19484219750618625,0.7086243966854581,0.49432685494614803,0.2041883779917944,0.06606788213627174,0.19781758571730265
402,6303e84,2003,0.23823745248802863,0.3557996490951058,0.21017140690525984,0.6124080698331613,0.3589997962166384,0.6228782695127716,0.1474912300334293,0.8644574259820508,0.3981253061382909,0.7964862087721226,0.29543037895662805,0.4002002855138269,0.011000620145087403,0.27188846452458343,0.04735304996754247,0.24712933030276116
403,611025c,2003,0.46867443655615376,0.4622180886161315,0.35360662141154336,0.5437506951384394,0.3813316284203958,0.4119879152064364,0.05794665647115371,0.6352378775419556,0.04171140870236334,0.8254348818264067,0.28368073850074194,0.5238971978572152,0.09410208490795496,0.05961340319332478,0.22151643217107694,0.14785301812924276
404,a7d355b,2014,0.8496074465062647,0.7208388965953578,0.677642996145799,0.46688424194286443,0.595525277330243,0.21315773827089865,0.6243371619503442,0.40518526497522606,0.6570884014523602,0.34136475649471687,0.8338325452764306,0.8946707788454616,0.7597918715544987,0.970903140198367,0.8451728738134032,0.7640385181254602
405,583201c,2003,0.5909417995719141,0.5402966993892604,0.43241509177514104,0.541274401856123,0.5619868651011988,0.39474566946196277,0.2464718072922172,0.3902510086198676,0.30969465113892486,0.7024312209081166,0.00992021185938445,0.6015917370874747,0.25246316922006284,0.47120621946690866,0.43042075906789895,0.4526062180302841
406,066b021,2002,0.4602224279150494,0.30827067803682534,0.38666350480788797,0.5016310362021232,0.3381124970367718,0.3599550569566992,0.1535493853887932,0.3866362322665202,0.19740608194754933,0.7579455956810225,0.8818657754847163,0.44178801893430586,0.27424301362215137,0.9666282451309879,0.292742217670016,0.2698144751603809
407,04952a0,2009,0.7842536022560556,0.5420047512781833,0.583633976785699,0.5460783601787761,0.5077698216944745,0.21183488984036167,0.38482316940789985,0.486003174294015,0.19927336972878973,0.7041211980753473,0.2208076163008641,0.45639744461934095,0.2883158009596329,0.49680192255776734,0.6600658091221906,0.4248691523317248
408,fedb6c4,2008,0.3247262259568068,0.36712453154200597,0.24507157617917238,0.37277212441175656,0.6545362664080793,0.36413771794304406,0.5430885162457346,0.8659007133424657,0.5907109983799922,0.22043724828084088,0.8660533689825047,0.9876669850787899,0.5610313358989424,0.9760189938334057,0.4533099696323879,0.5649142646573989
409,be2a7f5,2013,0.06564657126645346,0.17509936916279056,0.040484817711709364,0.4053185117444009,0.6733386483864081,0.6462076428911003,0.5195005440482321,0.6201788628494335,0.6752955328560211,0.21641935520332423,0.7709169048600345,0.89844982267394,0.6892957516942495,0.9568617629198318,0.02764323616194564,0.6994011774677823
410,94e6bd5,2011,0.4702107917976442,0.4514792735876156,0.37480106294258864,0.45881461494175846,0.5595655412149447,0.4655737021279686,0.35478986303745375,0.43895838854279157,0.3847943835161039,0.4720605916148143,0.6026734708132084,0.7474181826429868,0.5382480504007823,0.7599353687901024,0.38791966912654763,0.5702797587443285
412,12c8f8f,2002,0.37065338373267936,0.2996030634445963,0.2456496135037021,0.5356906310452353,0.46871717661826,0.615717183071496,0.07467953938295968,0.700978310494338,0.0,0.5353415492198119,0.4257854863589446,0.5137997260113385,0.04504189378122514,0.0652327930345368,0.16497981606095286,0.1700096967211091
413,fedb6c4,2007,0.3248912684028957,0.3673621924432243,0.24580999487351726,0.3745812421631546,0.6426932054415098,0.3688479787436581,0.5289855591094038,0.6786124655170402,0.5802589378072266,0.20599340976630598,0.8911960250618959,0.9499944597756517,0.5613826956010561,0.9762205001419906,0.45287205349774445,0.5729092639930322
415,d680446,2005,0.715572895246613,0.5679099310717131,0.5315834159942976,0.5586362302544621,0.4304344726762338,0.5342255863720204,0.14900121343387912,0.4873455124107576,0.22677641918164396,0.917132294192775,0.004123482737336662,0.16386782591266902,0.1137067232519714,0.15121636686668907,0.28217489684022434,0.2940243873285777
416,9e614ab,2015,0.397277905865386,0.6017611842585754,0.4337894511648026,0.46566348175883276,0.6088508454603931,0.27003111731091833,0.4030610018726748,0.48552749858920685,0.3100085760250101,0.7394355172639443,0.6751497605703158,0.6194674295095183,0.1386264433280993,0.8737444116229256,0.29689741116844826,0.3869348681469855
417,583201c,2015,0.5949478640521522,0.5414612942346998,0.4338973708738713,0.5244255994642336,0.5995523739775406,0.3148413570045276,0.3419126565172934,0.6701624288047383,0.36625259844825353,0.662287695391962,0.048414648745394626,0.7954019052404883,0.40478543916295534,0.7404977209381232,0.49493886529965014,0.5473524761810825
418,5f1162c,2002,0.16929491767111682,0.2526899687840075,0.17626802507904368,0.49104231541244897,0.7173154751411338,0.45128847863611493,0.752630139840837,0.3726683741761664,0.7564257023510161,0.03914264168685322,0.968458971457847,1.0,0.5964196180519399,0.9989664704309635,0.4225986171558166,0.6768363680307431
419,f787860,2004,0.01722845074531082,0.14710993092496416,0.0109601878766441,0.3814581022812557,0.504098084027266,0.6554065350854461,0.5029648771684264,0.7184154589403505,0.6965659059297524,0.23471652919269226,0.7328914744369783,0.9101434355454642,0.5310864555685881,0.8354492422769273,0.07602060287127865,0.4630810948295419
420,066b021,2011,0.4660124020826074,0.3073499714346547,0.38582639101895416,0.5227753883229215,0.38898567768125203,0.5088500066092219,0.23399973430926962,0.3315724818749977,0.30868361567580915,0.5796005995201395,0.9294125175751663,0.5423981632185843,0.36979213454316184,0.9896430780284858,0.3153981141557468,0.2616250217434603
421,6e49e65,2011,0.6298657740078992,0.5903355892268645,0.5154836132030778,0.4050644523635163,0.7061532953363252,0.07032953384377594,0.5801007237730544,0.5747990901331491,0.4670042246146568,0.4301884720229763,0.8874926860023428,0.9179058068113152,0.3326390967165769,0.9861677813764577,0.7888384478286465,0.4645018442113617
422,ea0b937,2005,0.8860519776814407,0.6458133862234214,0.7239528536366258,0.44869446936107926,0.9472318308680178,0.06720115209806682,0.611245954214457,0.9823682587731135,0.8338984557772309,0.21978224053101558,0.894334911193878,0.9497607806835989,0.6739808153731892,0.9347640721516377,0.7381000222359895,0.8937231653729542
423,5f1162c,2015,0.16323003070716557,0.2525818419160124,0.1780711318430121,0.4258317199786889,0.5890788746974998,0.5360471177023678,0.7476646880216073,0.48225058042542945,0.7248309341932586,0.07979132856998356,0.987762689788701,0.9833871622539468,0.6955936043359819,0.999683674856934,0.40766228518718706,0.6635400086196662
424,5dbddf9,2002,0.7041664749837244,0.3889840363675489,0.5452952640984459,0.6433291715820301,0.3709777345498228,0.7635131393656549,0.106498599151026,0.761849376360998,0.29274462238361476,0.9193801249032892,0.15505935808284893,0.0381937477560535,0.0510102402418961,0.06151699469294888,0.23651460000835733,0.2220274056854582
425,7328d3f,2005,0.33430489593589735,0.4141786915106312,0.30853083537785375,0.3706172323916297,0.5683018943574005,0.3307810195866411,0.652444854592428,0.7577867871239551,0.6658336686867669,0.1592614551602789,0.9476740986907485,0.9424280471955763,0.5938978635116912,0.9863015981484431,0.5391958105088497,0.5593402832818902
426,b79b5f9,2000,0.4164516111860675,0.5096271978875785,0.36606650475697006,0.5393350053769105,0.45599367739187757,0.4121705201662595,0.31247340675815993,0.43950486895533225,0.4411046047260418,0.3841972281731787,0.5763193159583172,0.7003812372029047,0.38064064902812195,0.6508290305157868,0.3882091108383978,0.45001603629734543
427,c8e4701,2007,0.6307021622638456,0.5505755280351161,0.4676322877418263,0.5109435128997795,0.584992740000655,0.26957211149686144,0.26813499283965564,0.5194145997411342,0.2931731903874526,0.6811037426077847,0.10603983185923606,0.6887625167562063,0.25498468320300965,0.5416625086069585,0.4183823013181784,0.4798662740293261
428,42c298b,2012,0.25300283669525603,0.29529163015926296,0.1875941008203305,0.3989063329807325,0.497918513993149,0.5389449339113792,0.4806490341976104,0.4189416270031414,0.6217733617949337,0.25422394941216886,0.7916353145607539,0.880923592310593,0.6764188670981919,0.9023076783926294,0.4294920351722984,0.5397161645172928
429,66b86bf,2015,0.47166996610651046,0.46844690184411575,0.36365741710996635,0.30059967874326154,0.7297054001795289,0.25659424045013457,0.6299821787258507,0.41311591231693406,0.6522869516477652,0.29811208504885256,0.8270959791776199,0.9679011286088658,0.6901455477157712,0.9724622937778581,0.6042183921078257,0.7331732179857233
430,0845041,2006,0.5078078819047592,0.6136726171410389,0.471330154756337,0.49704658994163525,0.729911187214337,0.11761375948453456,0.6491092082317784,0.444956242535916,0.6745623100718187,0.38622244483196155,0.917642311002803,0.9038795992939573,0.35310269442148845,0.9551777408007917,0.7416570167671581,0.6903040305278827
431,2e5e810,2009,0.5471185936283015,0.5770041809652866,0.46419074198263555,0.442256947587412,0.5900313941536764,0.18303712377910333,0.3598430065382992,0.5639013846621942,0.5288438456140615,0.6059657113954965,0.6250300528913851,0.8296750350739818,0.05968399619571829,0.946408439973349,0.7148550117212789,0.30047964458998355
432,e509cda,2008,0.47235692531283674,0.6173727689063613,0.5407035817936738,0.4829211288675303,0.5057017056963836,0.4204438033487159,0.07166075177558417,0.5435825546838019,0.3917097951764982,0.4994986193165124,0.10889171237943422,0.4950604136980954,0.13629322727157944,0.09089937070447374,0.09002405036416433,0.3787998894929932
433,2ddc563,2012,0.36325814540096685,0.295756602955338,0.25587229723653715,0.38407242694034877,0.6577021997794698,0.518330370158427,0.46149171345107703,0.8342668626035585,0.6747609609375356,0.27148163918761303,0.8600564988249627,0.9735233079515627,0.5805992761538966,0.9887421587923768,0.40300146060482334,0.626278913373576
434,12c8f8f,2014,0.3724759102494283,0.3186247595274168,0.2456829433736935,0.5333310365511248,0.5466714301849898,0.5208965957077157,0.18139524997469214,0.48536235539770267,0.11722217108117289,0.42200119105300193,0.5594084193928928,0.6442354960684663,0.15046258517412614,0.1912777649086053,0.21182453157244177,0.2768173677456053
435,94e6bd5,2015,0.46922153673085426,0.45218596866568334,0.3723102998022632,0.45105016648178126,0.5711497868025325,0.4518629512961011,0.3855639411136296,0.47582533354800083,0.3913190949997372,0.4493556074365258,0.6175023682478742,0.7672152713573505,0.5618372091183121,0.7827213966867417,0.38579362272305473,0.5797826321878715
436,99a7c06,2012,0.8605313502444891,0.5681367734148314,0.650281084981513,0.49928768491832437,0.6008500196355357,0.2559275449223345,0.5165664592473194,0.4275734478978517,0.7222775228047872,0.38774545420441175,0.5328476933915017,0.457056205679815,0.48741569082856434,0.7867169383854887,0.5544741642746178,0.6706947268569221
437,fedb6c4,2015,0.3379830714985029,0.36940603261382216,0.24598459620406735,0.3722117914906846,0.6623674423017213,0.3584931797499332,0.5662861250751362,0.7085753700133968,0.5687621639008362,0.24190256173464963,0.8923488183257274,0.9735476731679577,0.603609792758073,0.9872667218934558,0.42906036995758046,0.5764006192127619
438,45a15a2,2012,0.44255846266754306,0.4659712504510545,0.3634693345367355,0.5130330291226832,0.5780867378226293,0.36990983863374405,0.4464342798778638,0.573691923979588,0.36777951043728835,0.3837893773891854,0.5831591256820079,0.8738570646878187,0.5344092492415474,0.8580888012200952,0.47634396637591986,0.494067085210496
439,99a7c06,2006,0.8601670216098531,0.5592370807857172,0.6489543313049453,0.46071414811688516,0.5474991152823371,0.318779378886432,0.43320637355262015,0.6267195526572871,0.6973287501572762,0.41492072084391907,0.48236170518458127,0.41353780249234484,0.3986697403664857,0.7523810143881795,0.4503726402500915,0.6377168771123688
440,d090b87,2004,0.3654209617032887,0.22436797981431691,0.25249410319875715,0.4827561632925743,0.32179540544981083,0.6735514470815529,0.16962890148095552,0.7863755338236583,0.1717101427592279,0.5166876597122205,0.13743694508017618,0.41387258319087183,0.305802421083755,0.3285385421205746,0.29719850049475727,0.4160560753972705
441,c408d26,2015,0.35952393669920857,0.27918406783261557,0.2312356548100246,0.40592480451904445,0.4474652812993418,0.4356625679227445,0.47446514789510225,0.4870215188188026,0.46996005764464716,0.4187097663362319,0.7146871018708177,0.8916834196849143,0.6194712630931043,0.9502935451667478,0.4113486596912162,0.6490145873899007
442,5f1162c,2011,0.15747853485131924,0.25265487521091007,0.17853567505269474,0.4495645053608383,0.6169032260838971,0.550180744939544,0.7639788102547937,0.626693690003979,0.7299330601381615,0.06344209724161598,1.0,0.986734220093961,0.6734524154241321,0.963001016939646,0.426884738282525,0.660478061251022
443,679c02d,2006,0.25001373299367313,0.36879204253175935,0.22330612931432467,0.4196982999528239,0.5910086949705677,0.43129018988824025,0.465307303598565,0.3327571398116024,0.5805629524851569,0.3987671079800881,0.8003225551168297,0.8707875822618992,0.7240037564645128,0.8359243835396902,0.24654734658800373,0.5189124129961371
446,c8e4701,2010,0.6298577443690582,0.5499245573262009,0.4689307576433723,0.5266969707006482,0.5741851390646696,0.2885364364752536,0.27056807372323716,0.654579292037108,0.3102339982335426,0.719600389340526,0.11264713888929763,0.6856130407011546,0.28128245029879917,0.5649066943352631,0.4219589430333568,0.5157197605711019
447,f787860,2009,0.017124643990220123,0.14716318889788066,0.012421965389372736,0.37182358947601474,0.5077336054213721,0.7029808669930205,0.5264063465596538,0.2971697229534595,0.7415987259528513,0.19517391346350088,0.7262784796720986,0.8933120193348766,0.5984037280833172,0.8911660673265948,0.11159119136443651,0.4766104431606834
448,c3668f5,2006,0.3897275234857015,0.4880145822394025,0.33131983498772627,0.49483709079649235,0.5716012168046767,0.5065808320718301,0.5705453517832642,0.7364873899524644,0.6359007005642845,0.35243693906712936,0.6506700128131131,0.8501723591279168,0.597587412598746,0.825143233423559,0.4269196007282181,0.6378047785574593
449,45a15a2,2003,0.47054426332096716,0.4719555195131012,0.3644030040391429,0.5277055045310524,0.517226824148294,0.3807501338787875,0.4230898164986912,0.8236507017538404,0.38192795971164406,0.42468260474269914,0.5149611107717361,0.7925945128501172,0.44895931390056587,0.7611943696140434,0.46650267683083674,0.4655353682907056
450,d680446,2008,0.7152473323343578,0.5688680827921402,0.5317321395672006,0.5562367638302127,0.43454513764331204,0.4356425034664737,0.16769327276403795,0.65346110151934,0.22595863046482523,0.9099905847367195,0.009435874292160862,0.20365558655132376,0.13571976817128228,0.15571728444619537,0.28980238590980745,0.3048649210609524
451,45a15a2,2001,0.4606467712729055,0.4751047292302827,0.3636909511072251,0.5244242292574066,0.5150034699500999,0.40588269776671887,0.42352537871246715,0.670838363652104,0.3274505288191671,0.4467808709212485,0.4919481396185252,0.7606809780253766,0.4256939533567183,0.731846267257343,0.4646740717087445,0.4479270213596649
452,c8e4701,2005,0.6275448948422013,0.5501745503536504,0.4680878864476166,0.4986520793043081,0.5760700016277659,0.272069943857844,0.27028537221919047,0.44202742793253436,0.2895103164920705,0.6924236111377499,0.09755135454401072,0.6742350560651834,0.24077539819936894,0.5806948640581635,0.4325706835835186,0.4814688164896654
453,75e8f46,2013,0.36104364590780674,0.4190593662089801,0.2548186253497805,0.5414345204136097,0.4880491604707818,0.534953613202767,0.1558219880838782,0.4443729798379195,0.17501863743931423,0.6500657191870448,0.11096332814647154,0.6409116218330061,0.25447201076385395,0.1255843452536712,0.09136085280396067,0.4856802914457011
454,d680446,2010,0.7165260305004804,0.566040109577344,0.5297288002030863,0.5540227468606036,0.43884690680093286,0.4382116240540734,0.15186728745523942,0.4240588909020234,0.22378922297693687,0.9201803801275888,0.01201854282866692,0.21823721214146785,0.1510711178743327,0.16756167996036142,0.29362055231721507,0.3263933606817899
455,9e79f12,2011,0.5507151813323568,0.34170781797470307,0.4175178415616537,0.45701288077337243,0.5899435662748226,0.4471504815645215,0.28783762646338257,0.49213842242235484,0.6103726676140293,0.4943336763349765,0.8983347000953593,0.809670822684155,0.4271878610377176,0.9660868738504629,0.4313483774953457,0.3611683819250965
456,b79b5f9,2001,0.41797244898292363,0.5087135762736829,0.365393722103954,0.539241242830718,0.4686764604487336,0.4583958813611961,0.30881544485755474,0.5913190077365764,0.4452044262125839,0.3937022289243972,0.5885118366979163,0.727508077428127,0.38334179179417666,0.6661176240130181,0.403380143745833,0.4537322926520391
457,0c0177b,2012,0.10825419920263707,0.27149248030740686,0.14110300401003484,0.4076657197152814,0.34467571345939424,0.18739681719488085,0.7517128724444999,0.5006075607975419,0.6688937006595648,0.21413419983539173,0.8771731691786359,0.9062894759492667,0.7378185168017899,0.9853099033497925,0.6081519492910905,0.0891709464972862
458,75e8f46,2007,0.36052226205519583,0.42052576255293395,0.2529982206970884,0.5263495426954732,0.45944562975650677,0.5348640008897306,0.14518039075483619,0.4050941948694071,0.14808416513176043,0.6690699885713584,0.0717617528758583,0.4617944023092114,0.20229364287138732,0.09016676594195254,0.08236089487204878,0.42432594168972904
459,679c02d,2004,0.2495161750866496,0.3684446624665204,0.22423069995710654,0.3828696175968264,0.5813001607627374,0.4098159001628801,0.46469368256479004,0.404823612404768,0.5706866806326002,0.4205210128768977,0.7746038991378367,0.844958644931093,0.6998205858466542,0.7935407333881227,0.25951689996500094,0.4897510570301022
